"","lat","long","state","county","county_state","elevation"
"2050",37.26,-77.8,"virginia","amelia","amelia, virginia",238.62
"2051",37.32,-77.8,"virginia","chesterfield","chesterfield, virginia",175.01
"2052",37.38,-77.8,"virginia","chesterfield","chesterfield, virginia",264.23
"2053",37.44,-77.8,"virginia","powhatan","powhatan, virginia",228.32
"2054",37.5,-77.8,"virginia","powhatan","powhatan, virginia",339.6
"2055",37.56,-77.8,"virginia","powhatan","powhatan, virginia",327.14
"2056",37.62,-77.8,"virginia","goochland","goochland, virginia",210.58
"2057",37.68,-77.8,"virginia","goochland","goochland, virginia",304.71
"2058",37.74,-77.8,"virginia","louisa","louisa, virginia",324.22
"2059",37.8,-77.8,"virginia","louisa","louisa, virginia",282.97
"2060",37.86,-77.8,"virginia","louisa","louisa, virginia",336.98
"2061",37.92,-77.8,"virginia","louisa","louisa, virginia",305.66
"2062",37.98,-77.8,"virginia","louisa","louisa, virginia",319.59
"2063",38.04,-77.8,"virginia","louisa","louisa, virginia",295.18
"2064",38.1,-77.8,"virginia","spotsylvania","spotsylvania, virginia",325.33
"2065",38.16,-77.8,"virginia","spotsylvania","spotsylvania, virginia",397.13
"2066",38.22,-77.8,"virginia","spotsylvania","spotsylvania, virginia",423.17
"2067",38.28,-77.8,"virginia","orange","orange, virginia",473.7
"2068",38.34,-77.8,"virginia","orange","orange, virginia",403.71
"2069",38.4,-77.8,"virginia","culpeper","culpeper, virginia",316.95
"2070",38.46,-77.8,"virginia","culpeper","culpeper, virginia",269.07
"2071",38.52,-77.8,"virginia","fauquier","fauquier, virginia",278.71
"2072",38.58,-77.8,"virginia","fauquier","fauquier, virginia",330.99
"2073",38.64,-77.8,"virginia","fauquier","fauquier, virginia",441.91
"2074",38.7,-77.8,"virginia","fauquier","fauquier, virginia",539.21
"2075",38.76,-77.8,"virginia","fauquier","fauquier, virginia",519.25
"2076",38.82,-77.8,"virginia","fauquier","fauquier, virginia",593.65
"2077",38.88,-77.8,"virginia","fauquier","fauquier, virginia",631.62
"2078",38.94,-77.8,"virginia","fauquier","fauquier, virginia",467.91
"2079",39,-77.8,"virginia","loudoun","loudoun, virginia",512.94
"2080",39.06,-77.8,"virginia","loudoun","loudoun, virginia",435.33
"2081",39.12,-77.8,"virginia","loudoun","loudoun, virginia",711.58
"2082",39.18,-77.8,"virginia","loudoun","loudoun, virginia",1394.75
"2083",36.6,-77.74,"virginia","brunswick","brunswick, virginia",257.69
"2084",36.66,-77.74,"virginia","brunswick","brunswick, virginia",270.23
"2085",36.72,-77.74,"virginia","brunswick","brunswick, virginia",143.81
"2086",36.78,-77.74,"virginia","brunswick","brunswick, virginia",284.09
